id,baby_id,start_time,end_time,feeding_type,breast_started,left_breast_duration,right_breast_duration,volume_offered_ml,volume_consumed_ml,formula_type,food_items,appetite,notes,created_at,updated_at
8badf3f9-fe86-4bdf-aa4f-2766f86eb311,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-04-19 18:41:00,2024-04-19 18:49:00,BREAST,,4,4,,,,,,,2024-04-19 18:41:00,2024-04-19 18:41:00
703d3fc5-af9a-4e53-b1ef-99c2df219320,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-04-20 06:58:00,2024-04-20 07:04:00,BREAST,LEFT,2,4,,,,,,,2024-04-20 06:58:00,2024-04-20 06:58:00
c66c47d8-52f1-4740-b8fa-abf5a885bca1,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-04-20 08:45:00,2024-04-20 08:51:00,BREAST,,3,3,,,,,,,2024-04-20 08:45:00,2024-04-20 08:45:00
57ed93f7-e85c-4ea9-8172-cb766646b6d1,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-04-20 12:38:00,2024-04-20 12:45:00,BREAST,RIGHT,3,4,,,,,,,2024-04-20 12:38:00,2024-04-20 12:38:00
ee1baafd-4db2-4a16-af34-5cdda365129d,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-04-20 15:49:00,2024-04-20 15:55:00,BREAST,LEFT,3,3,,,,,,,2024-04-20 15:49:00,2024-04-20 15:49:00
386a490c-28f4-4f0f-8302-1bdd2bc553b7,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-04-20 17:58:00,2024-04-20 18:05:00,BREAST,LEFT,5,2,,,,,,,2024-04-20 17:58:00,2024-04-20 17:58:00
b54cb5c5-4257-4014-9f55-657d85e15448,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-04-21 06:46:00,2024-04-21 06:53:00,BREAST,LEFT,4,3,,,,,,,2024-04-21 06:46:00,2024-04-21 06:46:00
62e04f56-2cf6-4726-8678-9e3720affad8,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-04-21 11:21:00,2024-04-21 11:28:00,BREAST,RIGHT,3,4,,,,,,,2024-04-21 11:21:00,2024-04-21 11:21:00
d2b3fd5b-0f3b-4725-85e1-9283fbb984e8,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-04-21 15:00:00,2024-04-21 15:06:00,BREAST,,3,3,,,,,,,2024-04-21 15:00:00,2024-04-21 15:00:00
afa74be0-d9b8-4a91-bdb8-35bb00bbd924,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-04-21 18:48:00,2024-04-21 18:57:00,BREAST,RIGHT,5,4,,,,,,,2024-04-21 18:48:00,2024-04-21 18:48:00
d6e41c3b-1dbb-4b89-8951-9284235c05cc,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-04-22 06:37:00,2024-04-22 06:43:00,BREAST,LEFT,3,3,,,,,,,2024-04-22 06:37:00,2024-04-22 06:37:00
f1346bdc-2cac-47b3-824c-aa2c8ff20675,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-04-22 10:54:00,2024-04-22 11:05:00,BREAST,LEFT,6,5,,,,,,,2024-04-22 10:54:00,2024-04-22 10:54:00
2cfe950b-e81f-41db-bf47-9ffe205256b2,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-04-22 14:49:00,2024-04-22 14:59:00,BREAST,LEFT,4,6,,,,,,,2024-04-22 14:49:00,2024-04-22 14:49:00
eb753846-a769-4099-b212-58866138d234,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-04-22 18:29:00,2024-04-22 18:35:00,BREAST,RIGHT,3,3,,,,,,,2024-04-22 18:29:00,2024-04-22 18:29:00
32937ff6-de67-4ae5-abfd-3b2aa27ef0b7,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-04-23 06:47:00,2024-04-23 06:55:00,BREAST,LEFT,5,3,,,,,,,2024-04-23 06:47:00,2024-04-23 06:47:00
e897a845-7598-4101-bb64-3e9bcb1d3ae9,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-04-23 11:00:00,2024-04-23 11:08:00,BREAST,RIGHT,3,5,,,,,,,2024-04-23 11:00:00,2024-04-23 11:00:00
4e0839db-ff2b-4f3d-931c-3dc91a35857a,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-04-23 15:05:00,2024-04-23 15:14:00,BREAST,LEFT,5,4,,,,,,,2024-04-23 15:05:00,2024-04-23 15:05:00
35fa1257-10e2-4cee-a8dc-8eb78b63392e,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-04-23 18:25:00,2024-04-23 18:33:00,BREAST,,4,4,,,,,,,2024-04-23 18:25:00,2024-04-23 18:25:00
e4074e0d-74d4-4f29-8024-c251fef4e87e,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-04-24 06:40:00,2024-04-24 06:47:00,BREAST,LEFT,4,3,,,,,,,2024-04-24 06:40:00,2024-04-24 06:40:00
e6ed584d-7aa0-49cb-ba4e-131ee468d69e,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-04-24 09:48:00,2024-04-24 09:54:00,BREAST,,3,3,,,,,,,2024-04-24 09:48:00,2024-04-24 09:48:00
82082530-7ab3-4741-b996-39a4c37d061e,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-04-24 13:19:00,2024-04-24 13:24:00,BREAST,RIGHT,3,2,,,,,,,2024-04-24 13:19:00,2024-04-24 13:19:00
f70eedff-daca-427d-9d17-aaa8e66d4fae,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-04-24 17:37:00,2024-04-24 17:43:00,BREAST,LEFT,3,3,,,,,,,2024-04-24 17:37:00,2024-04-24 17:37:00
8a98eeca-38d5-4193-839f-fbfc6831e1e4,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-04-25 06:43:00,2024-04-25 06:49:00,BREAST,LEFT,3,3,,,,,,,2024-04-25 06:43:00,2024-04-25 06:43:00
fa82c561-c990-45b3-94f0-f092d5e533aa,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-04-25 09:45:00,2024-04-25 09:51:00,BREAST,,3,3,,,,,,,2024-04-25 09:45:00,2024-04-25 09:45:00
9542357b-5b21-4436-a32f-58b09f3523d4,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-04-25 13:15:00,2024-04-25 13:21:00,BREAST,,3,3,,,,,,,2024-04-25 13:15:00,2024-04-25 13:15:00
2e511082-d0ec-4627-b9b8-7a903ae899af,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-04-25 13:21:00,2024-04-25 13:29:00,BREAST,LEFT,4,4,,,,,,,2024-04-25 13:21:00,2024-04-25 13:21:00
4121bfc5-6738-4c2d-b59a-7efc76134726,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-04-25 16:20:00,2024-04-25 16:24:00,BREAST,LEFT,2,2,,,,,,,2024-04-25 16:20:00,2024-04-25 16:20:00
e9dfe0ff-f089-48e3-93cd-21da314a3c4e,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-04-25 18:20:00,2024-04-25 18:26:00,BREAST,,3,3,,,,,,,2024-04-25 18:20:00,2024-04-25 18:20:00
d3fc82a7-d8e5-4171-965b-cb23a28420fd,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-04-26 06:49:00,2024-04-26 06:55:00,BREAST,LEFT,3,3,,,,,,,2024-04-26 06:49:00,2024-04-26 06:49:00
2ed04a1b-76b0-4c12-8e12-c01b8d04b7a5,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-04-26 10:52:00,2024-04-26 10:58:00,BREAST,,3,3,,,,,,,2024-04-26 10:52:00,2024-04-26 10:52:00
6e5f0ae1-2e62-4889-9d8b-653f3f858935,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-04-26 14:36:00,2024-04-26 14:42:00,BREAST,RIGHT,3,3,,,,,,,2024-04-26 14:36:00,2024-04-26 14:36:00
74c7226c-49af-4c6a-bd72-d41ba47e11f0,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-04-26 18:04:00,2024-04-26 18:10:00,BREAST,,3,3,,,,,,,2024-04-26 18:04:00,2024-04-26 18:04:00
9a4d1eb9-ccc8-460d-890e-b3594ed8c6f8,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-04-27 07:16:00,2024-04-27 07:23:00,BREAST,LEFT,4,3,,,,,,,2024-04-27 07:16:00,2024-04-27 07:16:00
4d86155a-466e-4e6a-a748-e3fcae24cf33,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-04-27 11:34:00,2024-04-27 11:38:00,BREAST,RIGHT,2,2,,,,,,,2024-04-27 11:34:00,2024-04-27 11:34:00
2137ef56-875e-440e-864f-968f74144664,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-04-27 14:42:00,2024-04-27 14:46:00,BREAST,,2,2,,,,,,,2024-04-27 14:42:00,2024-04-27 14:42:00
b9874fb3-75ac-432e-8cf0-031460c75ebb,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-04-27 18:16:00,2024-04-27 18:21:00,BREAST,RIGHT,2,3,,,,,,,2024-04-27 18:16:00,2024-04-27 18:16:00
434a124d-356f-4e53-80ca-7c06bca651e0,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-04-28 06:43:00,2024-04-28 06:50:00,BREAST,LEFT,4,3,,,,,,,2024-04-28 06:43:00,2024-04-28 06:43:00
1073064e-0773-419d-9fa4-88cb5a828715,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-04-28 11:01:00,2024-04-28 11:07:00,BREAST,,3,3,,,,,,,2024-04-28 11:01:00,2024-04-28 11:01:00
a700f624-6b1e-468a-af00-7f6616eef15f,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-04-28 15:50:00,2024-04-28 15:56:00,BREAST,RIGHT,3,3,,,,,,,2024-04-28 15:50:00,2024-04-28 15:50:00
d2bb77fa-ccee-4310-9782-ae35d0d60167,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-04-28 18:10:00,2024-04-28 18:16:00,BREAST,,3,3,,,,,,,2024-04-28 18:10:00,2024-04-28 18:10:00
12da84fa-a7d4-44b1-9f3a-63d7e12ee41d,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-04-29 06:21:00,2024-04-29 06:27:00,BREAST,LEFT,3,3,,,,,,,2024-04-29 06:21:00,2024-04-29 06:21:00
6a170ca3-3fbf-46d0-971d-d8fea45a7809,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-04-29 10:17:00,2024-04-29 10:23:00,BREAST,RIGHT,3,3,,,,,,,2024-04-29 10:17:00,2024-04-29 10:17:00
4e965ec3-c02f-4613-b2bc-d7c63b12e68e,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-04-29 14:08:00,2024-04-29 14:13:00,BREAST,RIGHT,2,3,,,,,,,2024-04-29 14:08:00,2024-04-29 14:08:00
3e42a6a6-d3b4-4384-8be9-5512897f60b4,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-04-29 17:15:00,2024-04-29 17:19:00,BREAST,,2,2,,,,,,,2024-04-29 17:15:00,2024-04-29 17:15:00
ecb31c29-6658-446d-8c6b-37242e90aaef,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-04-30 07:06:00,2024-04-30 07:15:00,BREAST,LEFT,5,4,,,,,,,2024-04-30 07:06:00,2024-04-30 07:06:00
905cec1e-a2e3-471d-8a27-6cc2bf65be4a,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-04-30 12:00:00,2024-04-30 12:06:00,BREAST,,3,3,,,,,,,2024-04-30 12:00:00,2024-04-30 12:00:00
cb78959a-3188-4da6-a9e3-2d8de196ca87,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-04-30 15:47:00,2024-04-30 15:55:00,BREAST,LEFT,4,4,,,,,,,2024-04-30 15:47:00,2024-04-30 15:47:00
2ced3c37-6cee-4b73-bc70-80767afad760,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-04-30 18:10:00,2024-04-30 18:16:00,BREAST,,3,3,,,,,,,2024-04-30 18:10:00,2024-04-30 18:10:00
3ca0f87e-8b36-4036-b103-690777cc14c8,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-05-01 07:07:00,2024-05-01 07:14:00,BREAST,LEFT,4,3,,,,,,,2024-05-01 07:07:00,2024-05-01 07:07:00
050282ad-5f1f-40f2-a6dd-6c127e13e586,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-05-01 11:08:00,2024-05-01 11:15:00,BREAST,RIGHT,3,4,,,,,,,2024-05-01 11:08:00,2024-05-01 11:08:00
345d5d77-0908-475b-9810-48e5884a6f2d,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-05-01 13:51:00,2024-05-01 13:57:00,BREAST,,3,3,,,,,,,2024-05-01 13:51:00,2024-05-01 13:51:00
4de8a685-9b2c-4509-a630-900410d77fe7,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-05-01 18:17:00,2024-05-01 18:23:00,BREAST,,3,3,,,,,,,2024-05-01 18:17:00,2024-05-01 18:17:00
62ee60bf-ec89-47d7-a862-66c39317d075,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-05-02 06:39:00,2024-05-02 06:46:00,BREAST,LEFT,4,3,,,,,,,2024-05-02 06:39:00,2024-05-02 06:39:00
1416929f-dcfb-4da2-8b2e-f84c7d80ff9f,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-05-02 10:11:00,2024-05-02 10:17:00,BREAST,,3,3,,,,,,,2024-05-02 10:11:00,2024-05-02 10:11:00
ddfd075d-d03e-44be-bba0-ce39c474bd95,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-05-02 14:12:00,2024-05-02 14:20:00,BREAST,,4,4,,,,,,,2024-05-02 14:12:00,2024-05-02 14:12:00
d8d15fc5-0f4c-4cd0-abdd-8c2f033df1fc,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-05-02 18:08:00,2024-05-02 18:16:00,BREAST,,4,4,,,,,,,2024-05-02 18:08:00,2024-05-02 18:08:00
59e8ac7b-8131-45a9-85eb-c0a520f4b168,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-05-03 07:00:00,2024-05-03 07:07:00,BREAST,LEFT,4,3,,,,,,,2024-05-03 07:00:00,2024-05-03 07:00:00
f02fa3db-608b-48d1-a75a-8a53e96ce969,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-05-03 11:05:00,2024-05-03 11:10:00,BREAST,RIGHT,2,3,,,,,,,2024-05-03 11:05:00,2024-05-03 11:05:00
bd8d9096-f884-401c-b617-33e6398910bc,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-05-03 15:09:00,2024-05-03 15:15:00,BREAST,LEFT,3,3,,,,,,,2024-05-03 15:09:00,2024-05-03 15:09:00
51e7890e-7dbb-4de8-bfa2-29d0299167be,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-05-03 18:10:00,2024-05-03 18:16:00,BREAST,,3,3,,,,,,,2024-05-03 18:10:00,2024-05-03 18:10:00
ba824c9d-2b67-4797-a929-00be91dfe1d3,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-05-04 06:47:00,2024-05-04 06:54:00,BREAST,LEFT,4,3,,,,,,,2024-05-04 06:47:00,2024-05-04 06:47:00
f4c44d0a-dcf9-406a-aa1d-28b76f7bf12f,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-05-04 11:07:00,2024-05-04 11:13:00,BREAST,LEFT,3,3,,,,,,,2024-05-04 11:07:00,2024-05-04 11:07:00
7ef245b8-a153-4ef1-ba3d-425c7bb21b5e,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-05-04 14:23:00,2024-05-04 14:28:00,BREAST,RIGHT,3,2,,,,,,,2024-05-04 14:23:00,2024-05-04 14:23:00
fc858346-ac56-4eaf-ba0a-e7d6f51790b3,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-05-04 17:45:00,2024-05-04 17:53:00,BREAST,,4,4,,,,,,,2024-05-04 17:45:00,2024-05-04 17:45:00
80720aff-8944-47e2-adb7-bcd4c0c43b6f,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-05-05 07:20:00,2024-05-05 07:28:00,BREAST,LEFT,4,4,,,,,,,2024-05-05 07:20:00,2024-05-05 07:20:00
17510340-94cd-4cbc-ab24-ea6daf3e935b,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-05-05 10:51:00,2024-05-05 10:59:00,BREAST,RIGHT,4,4,,,,,,,2024-05-05 10:51:00,2024-05-05 10:51:00
be4e3be2-95c3-4dd3-97e3-5578ea26ca05,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-05-05 14:57:00,2024-05-05 15:03:00,BREAST,,3,3,,,,,,,2024-05-05 14:57:00,2024-05-05 14:57:00
25770b4e-9d75-4b4a-a224-6c30a2444672,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-05-05 17:55:00,2024-05-05 18:01:00,BREAST,,3,3,,,,,,,2024-05-05 17:55:00,2024-05-05 17:55:00
a4e168d2-4261-4b9a-b64d-12698ca9d93d,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-05-06 07:10:00,2024-05-06 07:20:00,BREAST,LEFT,5,5,,,,,,,2024-05-06 07:10:00,2024-05-06 07:10:00
934573a9-a5e2-48ba-adea-3d30dc1690cc,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-05-06 11:02:00,2024-05-06 11:08:00,BREAST,,3,3,,,,,,,2024-05-06 11:02:00,2024-05-06 11:02:00
67dca510-f0da-49f9-9387-afd303739f4b,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-05-06 14:25:00,2024-05-06 14:31:00,BREAST,,3,3,,,,,,,2024-05-06 14:25:00,2024-05-06 14:25:00
6f9f65c4-d0e7-45d8-80c2-36b926ffedc0,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-05-06 16:31:00,2024-05-06 16:37:00,BREAST,,3,3,,,,,,,2024-05-06 16:31:00,2024-05-06 16:31:00
869941f9-4e04-4bc5-a9f8-c05219739e12,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-05-06 18:20:00,2024-05-06 18:26:00,BREAST,,3,3,,,,,,,2024-05-06 18:20:00,2024-05-06 18:20:00
6035b9e0-0cfd-46e1-815f-7a4d992614cb,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-05-07 07:03:00,2024-05-07 07:13:00,BREAST,RIGHT,5,5,,,,,,,2024-05-07 07:03:00,2024-05-07 07:03:00
aae0f136-8308-4d75-b88e-32f930853fa5,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-05-07 10:48:00,2024-05-07 10:54:00,BREAST,,3,3,,,,,,,2024-05-07 10:48:00,2024-05-07 10:48:00
6c3d1b1f-3241-45c4-b98c-1b153f578bec,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-05-07 14:25:00,2024-05-07 14:33:00,BREAST,,4,4,,,,,,,2024-05-07 14:25:00,2024-05-07 14:25:00
834ef941-3487-4b12-88fa-69cc235b65bd,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-05-07 14:26:00,2024-05-07 14:32:00,BREAST,LEFT,3,3,,,,,,,2024-05-07 14:26:00,2024-05-07 14:26:00
62e70b35-81e5-4592-9da2-19c3c32cb342,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-05-07 17:20:00,2024-05-07 17:26:00,BREAST,,3,3,,,,,,,2024-05-07 17:20:00,2024-05-07 17:20:00
511821d7-0f81-4a61-a825-4c12bb0b424c,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-05-08 06:20:00,2024-05-08 06:30:00,BREAST,LEFT,5,5,,,,,,,2024-05-08 06:20:00,2024-05-08 06:20:00
b64f1c97-9af1-46f0-9b91-b702497c622d,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-05-08 09:21:00,2024-05-08 09:26:00,BREAST,RIGHT,3,2,,,,,,,2024-05-08 09:21:00,2024-05-08 09:21:00
4c44cdde-0992-463e-92b1-44d523491704,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-05-08 12:24:00,2024-05-08 12:29:00,BREAST,RIGHT,3,2,,,,,,,2024-05-08 12:24:00,2024-05-08 12:24:00
75e38b5d-ea1a-43dd-a905-08fe3e678adf,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-05-08 15:29:00,2024-05-08 15:30:00,BREAST,RIGHT,,1,,,,,,,2024-05-08 15:29:00,2024-05-08 15:29:00
6111d004-c531-45bb-bbfa-1d9d028953c8,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-05-08 18:22:00,2024-05-08 18:26:00,BREAST,LEFT,2,2,,,,,,,2024-05-08 18:22:00,2024-05-08 18:22:00
162a6f20-caba-4809-83ec-e9796e80c32d,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-05-09 07:08:00,2024-05-09 07:16:00,BREAST,RIGHT,4,4,,,,,,,2024-05-09 07:08:00,2024-05-09 07:08:00
d57a2444-d46a-4bcf-89c6-20d34b734b73,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-05-09 16:46:00,2024-05-09 16:55:00,BREAST,RIGHT,5,4,,,,,,,2024-05-09 16:46:00,2024-05-09 16:46:00
a6f868a4-893e-4305-bcea-7b9feb9c8e72,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-05-09 18:00:00,2024-05-09 18:08:00,BREAST,,4,4,,,,,,,2024-05-09 18:00:00,2024-05-09 18:00:00
afbb9a91-2fc4-49e7-a632-4b5b882aa42d,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-05-10 06:29:00,2024-05-10 06:37:00,BREAST,LEFT,5,3,,,,,,,2024-05-10 06:29:00,2024-05-10 06:29:00
129edd4f-f7ba-4665-9143-a8b0a603db4d,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-05-10 09:58:00,2024-05-10 10:04:00,BREAST,,3,3,,,,,,,2024-05-10 09:58:00,2024-05-10 09:58:00
7ecfbe64-ab2c-485c-b467-fb06e4583158,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-05-10 14:32:00,2024-05-10 14:39:00,BREAST,RIGHT,4,3,,,,,,,2024-05-10 14:32:00,2024-05-10 14:32:00
18329282-f2c1-4ad7-ac74-e0f50528f9f0,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-05-11 06:20:00,2024-05-11 06:27:00,BREAST,LEFT,4,3,,,,,,,2024-05-11 06:20:00,2024-05-11 06:20:00
feb29946-dca5-41cb-9d79-e27b15663f19,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-05-11 10:49:00,2024-05-11 10:55:00,BREAST,LEFT,3,3,,,,,,,2024-05-11 10:49:00,2024-05-11 10:49:00
6bf30cae-be25-4ce2-a29c-abdbfeb3a1f5,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-05-11 14:14:00,2024-05-11 14:20:00,BREAST,RIGHT,2,4,,,,,,,2024-05-11 14:14:00,2024-05-11 14:14:00
954fcfab-b239-4d85-884a-d00349ccba3a,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-05-11 18:15:00,2024-05-11 18:21:00,BREAST,,3,3,,,,,,,2024-05-11 18:15:00,2024-05-11 18:15:00
9c127355-43f1-455d-b486-7560723931da,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-05-12 07:31:00,2024-05-12 07:40:00,BREAST,LEFT,5,4,,,,,,,2024-05-12 07:31:00,2024-05-12 07:31:00
e13d9bfd-390c-4919-8c92-789bbc6798a9,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-05-12 11:40:00,2024-05-12 11:44:00,BREAST,LEFT,3,1,,,,,,,2024-05-12 11:40:00,2024-05-12 11:40:00
bda3b43c-6702-4a32-9f87-8535a04960e5,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-05-12 17:36:00,2024-05-12 17:42:00,BREAST,,3,3,,,,,,,2024-05-12 17:36:00,2024-05-12 17:36:00
9bb29df2-71db-4083-9a4f-3f698297bdda,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-05-13 06:38:00,2024-05-13 06:45:00,BREAST,LEFT,4,3,,,,,,,2024-05-13 06:38:00,2024-05-13 06:38:00
09eecec0-6c87-4e28-8591-58314ce6829b,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-05-13 10:55:00,2024-05-13 11:01:00,BREAST,,3,3,,,,,,,2024-05-13 10:55:00,2024-05-13 10:55:00
535f2262-c07c-45bc-acc3-6656842aa40d,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-05-13 15:10:00,2024-05-13 15:16:00,BREAST,,3,3,,,,,,,2024-05-13 15:10:00,2024-05-13 15:10:00
836f00b5-4176-45bd-9f46-d24c39e75634,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-05-13 18:30:00,2024-05-13 18:36:00,BREAST,,3,3,,,,,,,2024-05-13 18:30:00,2024-05-13 18:30:00
75269fc5-4333-4b52-b27c-043cce372fd7,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-05-14 07:30:00,2024-05-14 07:36:00,BREAST,,3,3,,,,,,,2024-05-14 07:30:00,2024-05-14 07:30:00
93d854d1-b77a-4d6c-b7b8-0fd26f49579a,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-05-14 13:40:00,2024-05-14 13:46:00,BREAST,,3,3,,,,,,,2024-05-14 13:40:00,2024-05-14 13:40:00
96b25242-526b-4307-be0b-82f4a55bc6a4,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-05-14 17:45:00,2024-05-14 17:53:00,BREAST,,4,4,,,,,,,2024-05-14 17:45:00,2024-05-14 17:45:00
b91f2f7b-5fb8-4501-b6c5-5fa0b76247ff,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-05-15 06:47:00,2024-05-15 06:55:00,BREAST,LEFT,4,4,,,,,,,2024-05-15 06:47:00,2024-05-15 06:47:00
a84e1b2b-ae43-4876-a190-4c4b3b1a85ea,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-05-15 11:02:00,2024-05-15 11:07:00,BREAST,RIGHT,2,3,,,,,,,2024-05-15 11:02:00,2024-05-15 11:02:00
8023304d-bc31-480e-9366-864ddc19d1b3,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-05-15 14:47:00,2024-05-15 14:52:00,BREAST,RIGHT,3,2,,,,,,,2024-05-15 14:47:00,2024-05-15 14:47:00
35ec6885-6ae3-4019-80f3-aa6669d721c9,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-05-15 17:55:00,2024-05-15 18:01:00,BREAST,,3,3,,,,,,,2024-05-15 17:55:00,2024-05-15 17:55:00
7769a3d9-7801-4e84-84d2-e06c20a9a4ee,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-05-16 06:40:00,2024-05-16 06:47:00,BREAST,LEFT,4,3,,,,,,,2024-05-16 06:40:00,2024-05-16 06:40:00
95702d5f-d901-4233-ac23-4e378f52f94a,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-05-16 15:00:00,2024-05-16 15:04:00,BREAST,RIGHT,2,2,,,,,,,2024-05-16 15:00:00,2024-05-16 15:00:00
3b4fb19e-e56d-41cb-86b2-faf1c7a990d4,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-05-16 18:30:00,2024-05-16 18:38:00,BREAST,,4,4,,,,,,,2024-05-16 18:30:00,2024-05-16 18:30:00
7041bdad-4993-4364-a109-a7677e01166d,0d7f2503-cecb-4251-b96b-0c3f423a804f,2024-05-17 07:03:00,2024-05-17 07:11:00,BREAST,RIGHT,4,4,,,,,,,2024-05-17 07:03:00,2024-05-17 07:03:00
